time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1726407225875850500,0.0258505859375,1.4707979195559224,-0.2379998447565949,-0.6330836478571338,-0.11483161477765859,-0.7229979425970916,-0.1408376480735707,0.5497461751552903
1726407225885846300,0.03584619140625,1.4657634596520168,-0.24407450932359295,-0.6290800140981694,-0.13257062048393908,-0.7257748082523101,-0.13392871874553372,0.5501205781499808
1726407225895842600,0.045842529296875,1.4591228267929597,-0.24826086205162398,-0.625196852413109,-0.14436184370042351,-0.7286200751547565,-0.1288731930868775,0.5502706262346476
1726407225905838600,0.055838623046875,1.4524798889001935,-0.25100381776946823,-0.6218475849083189,-0.15161387335479523,-0.7311390892959737,-0.12545293290849888,0.5504403790392979
1726407225915834400,0.06583447265625,1.4470308684719282,-0.2537385108561062,-0.6188687931263175,-0.15971213183121094,-0.7333542372279693,-0.12169495103803053,0.5501168456279134
1726407225925831400,0.07583154296875,1.4419498887261382,-0.25656028222260985,-0.6159374000544782,-0.1689350501721794,-0.735544404398094,-0.11735608636000544,0.5491834963425317
1726407225935827500,0.085827392578125,1.4356474866705258,-0.2591913730807899,-0.6126423437620204,-0.17719528495593895,-0.7380129016727464,-0.11325264132263119,0.548420344030185
1726407225945823500,0.095823486328125,1.427283231240529,-0.2616525374724138,-0.6087158270987114,-0.1830911528897089,-0.7408560605105814,-0.1101609943515075,0.5489680848791982
1726407225955819300,0.1058193359375,1.4179625447072013,-0.26457739376753303,-0.6042844975612506,-0.18824185794672327,-0.7437864290566448,-0.10779996559357138,0.5513783930971455
1726407225965815600,0.115815673828125,1.4091124979383975,-0.2683411424122469,-0.599663095943296,-0.19458184736202683,-0.7465020906238855,-0.10550697931559815,0.5552687963991665
1726407225975811600,0.1258115234375,1.401405098743491,-0.2726688894570586,-0.5951739576573034,-0.20217606634969126,-0.7488573992663156,-0.10311195053070676,0.5599210744578632
1726407225985807400,0.135807373046875,1.394659529884011,-0.2769648202823167,-0.5910092698969686,-0.2094192223389401,-0.7508537857001654,-0.10107970266264332,0.5649792020377881
1726407225995803400,0.145803466796875,1.3881939744670142,-0.2807161516282819,-0.5871703184688473,-0.2147062799000506,-0.752634610194208,-0.09985291992644421,0.5702169949626861
1726407226005799400,0.15579931640625,1.3812384500063082,-0.2839440587437006,-0.5833951334352697,-0.21784596241549806,-0.7544140972218376,-0.09942452999782893,0.5757098751465333
1726407226015795500,0.16579541015625,1.3740868989761428,-0.2871262897915021,-0.5795828176845953,-0.22003295348501978,-0.7561356389375821,-0.09950500505047655,0.5818322486210528
1726407226025791500,0.17579150390625,1.3678433463000788,-0.29110620847957985,-0.5757242459571228,-0.22383634707474795,-0.7575722170221973,-0.09941369021594011,0.5890094901187504
1726407226035787300,0.185787353515625,1.3634658805544022,-0.29666115695458917,-0.5717410824447688,-0.23211451509626838,-0.7585887657377792,-0.09822073265681072,0.5972870425427684
1726407226045783600,0.195783447265625,1.3617266721731445,-0.30398824506745087,-0.567753582365843,-0.24557584857032824,-0.7589882455009314,-0.09583253291727792,0.6068290692198521
1726407226055779600,0.205779541015625,1.362482240643604,-0.3128292472338127,-0.5637685280875944,-0.26341456865743884,-0.7587737400607928,-0.09254965019870678,0.6176076235594994
1726407226065775400,0.215775390625,1.36541848573101,-0.32273757178482865,-0.5598086209405684,-0.28488099022709196,-0.7580456585539538,-0.08843972724072476,0.6289775393155315
1726407226075771400,0.225771484375,1.3709317770236198,-0.3333301183574384,-0.5561362836092667,-0.30948436855747974,-0.756713026726437,-0.08359874452798868,0.6403237339791458
1726407226085767400,0.235767333984375,1.3804514458489696,-0.3446655506384098,-0.553146216471253,-0.338094988959803,-0.7544336856196364,-0.07787671034013229,0.651285182588973
1726407226095763500,0.245763427734375,1.3959547232936371,-0.3571943879838534,-0.5511983573530068,-0.3721227439386196,-0.750673498167534,-0.07128700227872338,0.6622075178641775
1726407226105759500,0.255759521484375,1.415479465031254,-0.37065843594332043,-0.5496594636814086,-0.410513924224162,-0.745921675043323,-0.06393544749081254,0.6728914515432712
1726407226115754800,0.265754638671875,1.4369095675948198,-0.3852154139463541,-0.5475662396915733,-0.454161918724686,-0.7407792040294725,-0.05501436544670834,0.682799218829192
