time,seconds_elapsed,relativeAltitude,pressure
1726407096530937900,-0.520062255859375,0,1024.6989440917969
1726407097559378000,0.5083779296875,-0.07398223876953125,1024.7074890136719
1726407098587833900,1.536833740234375,-0.1426849365234375,1024.7159576416016
1726407099616275200,2.565275146484375,-0.412200927734375,1024.7489166259766
1726407100644711000,3.5937109375,-0.5443191528320312,1024.764633178711
1726407100842897000,3.79189697265625,-0.6288681030273438,1024.7747802734375
1726407101904507000,4.8535068359375,-0.6288681030273438,1024.7750091552734
1726407102966096000,5.915095947265625,-0.7239913940429688,1024.7869110107422
1726407104027730000,6.97672998046875,-0.7556991577148438,1024.7903442382812
1726407105089369000,8.038369140625,-0.8138351440429688,1024.7974395751953
1726407106150983200,9.099983154296876,-0.8402557373046875,1024.8004913330078
1726407107212585000,10.1615849609375,-0.856109619140625,1024.8025512695312
1726407108274187000,11.22318701171875,-0.8878173828125,1024.8063659667969
1726407109335774000,12.28477392578125,-0.8878173828125,1024.8063659667969
1726407110397370000,13.3463701171875,-0.8772506713867188,1024.8048400878906
1726407111458978000,14.40797802734375,-0.8613967895507812,1024.8033905029297
1726407112520583000,15.4695830078125,-0.8402557373046875,1024.8004913330078
1726407113582180900,16.531180908203126,-0.82440185546875,1024.798583984375
1726407114643805000,17.592804931640625,-0.7874069213867188,1024.7945404052734
1726407115705427000,18.654427001953124,-0.7715530395507812,1024.7926330566406
1726407116767031800,19.71603173828125,-0.7715530395507812,1024.7926330566406
1726407117828612000,20.777612060546875,-0.7715530395507812,1024.7921752929688
1726407118890214000,21.8392138671875,-0.7768402099609375,1024.7928619384766
1726407119951812900,22.900812744140627,-0.7874069213867188,1024.794692993164
1726407121013452000,23.9624521484375,-0.792694091796875,1024.7949981689453
1726407122075071000,25.024071044921875,-0.82440185546875,1024.798583984375
1726407123136738000,26.085738037109376,-0.8455429077148438,1024.801254272461
1726407124198350800,27.147350830078125,-0.9036712646484375,1024.8081970214844
1726407125259957000,28.20895703125,-0.919525146484375,1024.8104858398438
1726407126321543000,29.27054296875,-0.9459457397460938,1024.8135375976562
1726407127383128800,30.33212890625,-0.9459457397460938,1024.8135375976562
1726407128444743000,31.393742919921873,-0.9353790283203125,1024.8121643066406
1726407129506291000,32.455291015625,-0.8878173828125,1024.8067474365234
1726407130567835100,33.516835205078124,-0.8719635009765625,1024.8046112060547
1726407131629376800,34.57837670898437,-0.856109619140625,1024.8029327392578
1726407132690911000,35.63991088867188,-0.856109619140625,1024.8029327392578
1726407133752498000,36.70149780273437,-0.8455429077148438,1024.8014831542969
1726407134814002000,37.763001953125,-0.8296890258789062,1024.7991943359375
1726407135875524000,38.82452416992187,-0.8032608032226562,1024.7966003417969
1726407136937073000,39.88607299804688,-0.7345657348632812,1024.787826538086
1726407137998622000,40.9476220703125,-0.6764297485351562,1024.7810363769531
1726407139060174000,42.00917407226562,-0.6183013916015625,1024.7736358642578
1726407140121684000,43.07068408203125,-0.5601730346679688,1024.7665405273438
1726407141183181000,44.13218115234375,-0.5443191528320312,1024.7650146484375
1726407142244685000,45.19368505859375,-0.5337448120117188,1024.7637939453125
1726407143306261000,46.255260986328125,-0.5337448120117188,1024.7633361816406
1726407144367784000,47.31678393554687,-0.5284652709960938,1024.7627258300781
1726407145429266000,48.37826586914063,-0.5126113891601562,1024.7612762451172
1726407146490786000,49.4397861328125,-0.4914703369140625,1024.758529663086
1726407147552314000,50.501314208984375,-0.45447540283203125,1024.7541809082031
1726407148613773000,51.56277294921875,-0.40163421630859375,1024.7473907470703
