time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1726407023200603600,0.023603759765625,-2.005884347111155,-0.08655261518674354,0.8376485234734176,0.127237724260505,-0.5390183050392735,0.01768890076728532,0.1232528754555888
1726407023210601000,0.03360107421875,-2.010087183412474,-0.08813652652729305,0.8385487099721369,0.12863307365425714,-0.5373095673561529,0.019142232714985913,0.12715899098609845
1726407023220596700,0.0435966796875,-2.014906917395644,-0.09160133112973379,0.8393964502309688,0.13436625513853928,-0.5353870258388828,0.019585039046779065,0.13134084145297445
1726407023230593800,0.05359375,-2.0197317251656153,-0.09753015192893374,0.8399270616700159,0.14546541391307208,-0.5335268537271745,0.018957421694968463,0.1363375933144826
1726407023240589800,0.06358984375,-2.023674131967718,-0.10601782562913659,0.8398216892456747,0.16152386403704946,-0.5321134165215406,0.017754071432792697,0.14313578034148156
1726407023250586600,0.073586669921875,-2.024430551962548,-0.11698452039394508,0.8383761272183128,0.18158704723511987,-0.5321319125317424,0.016604182546306225,0.15293901272769767
1726407023260584000,0.083583984375,-2.0232665509835495,-0.1304261601518652,0.8358136705053292,0.20567752776765022,-0.5330687329547652,0.015565745174990275,0.16583135816755692
1726407023270579700,0.093579833984375,-2.022848185821112,-0.1449488245651464,0.8329605366178183,0.2309962466619767,-0.5337924930117449,0.015240981253792434,0.18112416294766312
1726407023280577000,0.103576904296875,-2.025083836595626,-0.1581574309684722,0.8307548733960229,0.25298239110509896,-0.5334497759983545,0.0162419193196481,0.19699587832178403
1726407023290573800,0.11357373046875,-2.0308954111999142,-0.16728656453918378,0.8301218947573874,0.26639333694421724,-0.5315515793305418,0.01912318266234853,0.2111576939937155
1726407023300569900,0.12356982421875,-2.0403930406103488,-0.17251899363591852,0.831181846850874,0.2716173708598341,-0.5280200860770226,0.023847385636797697,0.22369084611159187
1726407023310567000,0.13356689453125,-2.0525912020025037,-0.17664158861098828,0.8330953784127351,0.2743918540721627,-0.523334615184085,0.029505907239973615,0.23623903473011018
1726407023320563000,0.14356298828125,-2.065861060374404,-0.18117028253049652,0.8351071977043415,0.2783186121267943,-0.5182137046286459,0.0350408234923636,0.24885617807438787
1726407023330559700,0.153559814453125,-2.079283465074765,-0.18610070138568138,0.8370179945655452,0.28411847029788234,-0.5130269408672791,0.03963264704120987,0.2602227662073252
1726407023340556800,0.163556884765625,-2.092518760220433,-0.19124679891070298,0.8388017747264636,0.2915191416637454,-0.5079115973737892,0.043153276707584634,0.269933167038413
1726407023350552800,0.173552734375,-2.105149787274938,-0.19558402083159138,0.8405787400020568,0.29768257481004023,-0.5030001439130802,0.046529943309967556,0.2785707138123564
1726407023360550000,0.1835498046875,-2.1169204348410635,-0.19736522594831987,0.8426906975419088,0.2980468753807466,-0.4982999164271004,0.051152229718817284,0.2868216666773177
1726407023370546000,0.1935458984375,-2.1280640790332037,-0.19618124730825826,0.8453136302788722,0.2917269875260712,-0.4936478179094091,0.05717983016670517,0.2946016332777661
1726407023380542700,0.203542724609375,-2.1385216503086393,-0.192349090409802,0.84834650498581,0.2794561397315996,-0.4890400045590951,0.06442004251299219,0.3020037168224576
1726407023390539800,0.213539794921875,-2.1484668153213096,-0.18684467393247112,0.8515627390657502,0.2633703170697153,-0.484430611929924,0.07250528997143428,0.3094262302950328
1726407023400535800,0.223535888671875,-2.1582146341096005,-0.18063354005217894,0.8548056192116852,0.24584418098594643,-0.47973615797746555,0.08082111567895019,0.316755976357525
1726407023410532600,0.23353271484375,-2.1682005111388274,-0.174984095259735,0.8578987016050178,0.22984898293312567,-0.47488829944650934,0.08872163026639208,0.32406663373070743
1726407023420529000,0.24352880859375,-2.178624094191754,-0.1709047532422059,0.8606718904547593,0.2174904066077596,-0.4699246665374389,0.09594970931522755,0.331844185313732
1726407023430525700,0.253525634765625,-2.1890070826129113,-0.16830726695846138,0.8630483678743011,0.20842837924807026,-0.465068827705861,0.10262111523823896,0.3402077038388893
1726407023440523000,0.26352294921875,-2.198082219403746,-0.16676752972481984,0.8648526335610018,0.2015750480107233,-0.4608384049927528,0.10884133273986528,0.3490116289490594
1726407023450518800,0.273518798828125,-2.204752597604071,-0.16584775320279396,0.8660288099809418,0.1964350733868314,-0.4576971923534082,0.1140258431612122,0.3568404131429727
1726407023460515800,0.283515869140625,-2.208611775351432,-0.1642761617274073,0.8668566526755348,0.19079438722400183,-0.45571043660454774,0.11790204213391997,0.3619868912777528
1726407023470511900,0.293511962890625,-2.208978391498187,-0.16191466620595316,0.8671628756335532,0.18365295672017742,-0.4551267297679292,0.12112716421334072,0.3655439359436305
1726407023480509000,0.303509033203125,-2.2056383225067737,-0.15902467231624975,0.8667572920017109,0.17477370589433147,-0.45602361894972493,0.12444071338041247,0.36908028599960424
1726407023490506000,0.313506103515625,-2.1991402095046197,-0.15506625790792442,0.865851341676253,0.16297900889358008,-0.45807758450258707,0.12814368053473701,0.37252833462758256
1726407023500501800,0.323501708984375,-2.1901216935149943,-0.1506522491715889,0.8645517228326351,0.1505272699407468,-0.46115786288503385,0.1311020466495981,0.3743181089147074
1726407023510498800,0.333498779296875,-2.179683399036964,-0.14690631049977831,0.8630085042343337,0.14118979010612842,-0.46507228360495473,0.13169166207748145,0.3725011137465835
1726407023520495900,0.343495849609375,-2.16790666834216,-0.14410971665286545,0.861171453389209,0.1356378879206656,-0.4698520075392774,0.12982781067899435,0.36722677173306983
1726407023530492000,0.353491943359375,-2.154554460022327,-0.1403327758188737,0.8591933988833392,0.12860102567342988,-0.4752407364100881,0.1274350142026051,0.36009842736225567
1726407023540488700,0.36348876953125,-2.1399729701793135,-0.13319438094740596,0.8574011809886782,0.11374074647873653,-0.48067173994249535,0.12679606184945028,0.352745687945296
1726407023550485000,0.373485107421875,-2.124050317332123,-0.11829586931255491,0.8561309781874415,0.07899014037482405,-0.48533772853064844,0.13226191750567862,0.34829315660119997
1726407023560481800,0.383481689453125,-2.1089877243649133,-0.09945438312008158,0.8550924650355576,0.03363558613104268,-0.4887358712205772,0.1416439139382842,0.3463333255602074
1726407023570478800,0.393478759765625,-2.093791643427841,-0.07849957080311337,0.8537092968911704,-0.017549908885240804,-0.49149088161308946,0.15315001903513997,0.3454868892445837
1726407023580475000,0.403474853515625,-2.0777534485693736,-0.057042533964497266,0.8515920466519262,-0.07053261262617264,-0.4941402519061507,0.16541625655736286,0.3449061556531579
1726407023590471700,0.4134716796875,-2.0592054082392517,-0.035888110123814494,0.8482537668159575,-0.12384036986247543,-0.4974693226885425,0.17805003187604554,0.344546312314837
1726407023600468000,0.423468017578125,-2.035253110803038,-0.014751098196192053,0.8428882821452155,-0.18011718019744227,-0.5022555040557058,0.19251296870330653,0.3462273928368939
1726407023610464800,0.43346484375,-2.007651113009591,0.005799272823118277,0.8358014376406776,-0.23917714465957138,-0.5074150803316978,0.2096004984610845,0.35168857477262083
1726407023620461800,0.4434619140625,-1.9793969185907871,0.025372965737853272,0.8277408631304528,-0.30040330279654875,-0.5113971386482767,0.22950870458625272,0.36184048776028477
1726407023630457900,0.453457763671875,-1.9551089379758297,0.043904897501631734,0.8200394297803824,-0.3618644173378873,-0.5124010423066253,0.25110309644997375,0.3756046027489458
1726407023640454700,0.46345458984375,-1.9363345511067962,0.0619231587268194,0.813289441498322,-0.4224260880195918,-0.5101805919813036,0.27283958555185306,0.39045706694151944
1726407023650452000,0.473451904296875,-1.9141951783811786,0.08190505045870194,0.8049068264964637,-0.49162850914610795,-0.506829308700375,0.2975575561510976,0.4071440516591368
1726407023660447700,0.48344775390625,-1.8825457443826108,0.10528084734461385,0.7928323874960389,-0.5764018447519306,-0.5031863728980631,0.32731660247676736,0.4258144401067842
1726407023670444800,0.49344482421875,-1.8414162517036334,0.13029993161916958,0.7769468849588449,-0.6733398079857408,-0.49909222419242694,0.3609467650596261,0.4453896658126814
1726407023680440800,0.50344091796875,-1.7900932469959183,0.15397618824437057,0.7573685744458815,-0.7747467591722553,-0.4960453700786504,0.3957564285988005,0.46308310187704654
1726407023690438000,0.51343798828125,-1.7266434107406552,0.17403781259163728,0.7340273822084242,-0.8721612191364261,-0.49746660673043874,0.42830078817104367,0.47306073330327436
1726407023700435000,0.52343505859375,-1.6501718392059364,0.19184213776890735,0.7060324111349533,-0.9690977787846945,-0.5033970718970009,0.4596804958653884,0.47344283397444603
1726407023710431000,0.533430908203125,-1.5631855607070908,0.2093007770544582,0.6728949894984492,-1.0690478969332864,-0.5122740125032709,0.4908979738158786,0.46252237880151936
1726407023720427800,0.543427734375,-1.4701905551922652,0.2279845510683821,0.6344559064178098,-1.172103634297559,-0.5227737536900402,0.5217243109070505,0.43747483477293786
1726407023730424800,0.5534248046875,-1.3749963930551732,0.24757649740741794,0.5906906693431692,-1.2716810140170212,-0.5358027729870067,0.550187071783363,0.39485721163630355
1726407023740420900,0.5634208984375,-1.2837475258472448,0.26687561539083415,0.543141903202548,-1.3560341647031173,-0.5528948308905027,0.5727840372340716,0.3332307177168769
1726407023750417700,0.573417724609375,-1.2038321639750824,0.2864171556282675,0.49439067538954834,-1.4206573687862507,-0.5726492822052595,0.5878909065796606,0.25605112848834777
1726407023760414000,0.5834140625,-1.1388842667968873,0.3073665894923172,0.4463272440217312,-1.4694286978124078,-0.5921716506709651,0.5963644962259842,0.16912498478642118
1726407023770410800,0.59341064453125,-1.0866746022718266,0.33007294464520703,0.39876603912486136,-1.5091722873903506,-0.609662695212603,0.6002908063747813,0.07635903509994707
1726407023780407800,0.60340771484375,-1.041921037396643,0.35392402555450747,0.3500236169299068,-1.5438540194633938,-0.6252598169272239,0.601058621280134,-0.02182124935226171
1726407023790403800,0.61340380859375,-1.0000729467440874,0.37811316377655496,0.2984563806011379,-1.5739559659432807,-0.6398099748119344,0.598830178839666,-0.12673072997162727
1726407023800400600,0.623400634765625,-0.9576873310396422,0.4012215930315178,0.24376637318198457,-1.5970166802566066,-0.6540938184383883,0.5930940214090831,-0.23795976005953706
1726407023810398000,0.63339794921875,-0.9167670304093711,0.42264822581767597,0.1891227415602264,-1.609284080521757,-0.6679592026736048,0.5826076185631012,-0.3514450012147692
1726407023820393700,0.643393798828125,-0.8742424999534707,0.4411140720332857,0.1359264631827981,-1.6084092296634014,-0.6816933033449364,0.5676588576541044,-0.4635086429883453
1726407023830391000,0.65339111328125,-0.8250558501502744,0.4558639475605646,0.0843529531005504,-1.590686905039727,-0.6960806655371661,0.5482192680909757,-0.5729916838203554
1726407023840386800,0.66338671875,-0.7656418204667477,0.4672947083465916,0.03457692518310636,-1.5533634769298,-0.7110453292737144,0.5242658991781657,-0.6793409574375685
1726407023850384000,0.6733837890625,-0.694038929205425,0.47593579737396075,-0.012299834242486391,-1.4953323251977377,-0.7257120223192439,0.4966649241695187,-0.779610482365315
1726407023860381000,0.683380859375,-0.6076477369062276,0.48179558459613764,-0.055308197472744715,-1.4161433070826026,-0.7393417729156123,0.46710576669471204,-0.8696338140542182
1726407023870376700,0.693376708984375,-0.5045488046920242,0.485100433400224,-0.09428601013516472,-1.3164911967238853,-0.7514114636420489,0.43722824134190796,-0.9466615679785233
1726407023880373800,0.703373779296875,-0.3854989906753484,0.48588146058826565,-0.12882819352338942,-1.198865780299196,-0.7618415997798201,0.4085583085819188,-1.0076826718687986
1726407023890369800,0.713369873046875,-0.25486936573200614,0.48401330642304935,-0.15844997270453323,-1.068006209737263,-0.7711774067027779,0.3819817828568335,-1.0502955785896664
1726407023900366800,0.723366943359375,-0.12225651716752146,0.47979818266830465,-0.18291787941628854,-0.9332426286368742,-0.7799185402714232,0.3578573970743733,-1.0744408954684572
1726407023910364000,0.733364013671875,0.0020162557645957064,0.47339512245993093,-0.20277593696172982,-0.806043216067945,-0.7883105822863238,0.3366681114154223,-1.0820052254759358
1726407023920360000,0.74335986328125,0.108964115665605,0.464839856654664,-0.21819470312596953,-0.6953132796613491,-0.7968241461714604,0.31841193470542417,-1.0753210499231236
1726407023930356700,0.753356689453125,0.1933187672462748,0.45484432980539435,-0.2292111474799223,-0.6049754826941198,-0.8056662867146199,0.30245757594790224,-1.0583726886518303
1726407023940353500,0.763353515625,0.2551135534685798,0.4446327441384633,-0.23599772184384807,-0.5331857923301236,-0.8147297506254059,0.2877887181667476,-1.0359481267762822
1726407023950349600,0.773349609375,0.29425522246972174,0.4348056215094726,-0.23862331716842541,-0.48072933674210266,-0.8236428327206654,0.2749827713561252,-1.0112267543461184
1726407023960346400,0.783346435546875,0.3121090077247935,0.42595232376855713,-0.23741967344220685,-0.4480077205501947,-0.831835009319534,0.26504166280360153,-0.9872180550409336
1726407023970343700,0.79334375,0.3116884058035966,0.41918862790305644,-0.23263026550844065,-0.4318423299859455,-0.8388479420268167,0.2578724962847475,-0.967110660626815
1726407023980339500,0.80333935546875,0.2957424260892805,0.415675096676858,-0.22437816890339946,-0.4283412182763282,-0.8443577256664729,0.2528412833186549,-0.9534562539139554
1726407023990336500,0.81333642578125,0.2690367957883112,0.4144040037531463,-0.21320289532732728,-0.43189205300780426,-0.8491014130334061,0.2486777157561799,-0.9437764955611917
1726407024000332500,0.82333251953125,0.23601304310691457,0.41343245164120845,-0.2001502191863738,-0.4399120180640777,-0.8537517776230577,0.24519672131524828,-0.934142757357536
1726407024010329600,0.83332958984375,0.19949007706746844,0.41136969168804033,-0.18629284440424906,-0.4528762894737795,-0.8584320465039909,0.2432375533188936,-0.9221340931198828
1726407024020326700,0.84332666015625,0.1599633488949563,0.4078774188501499,-0.1718489739426256,-0.47153242548339175,-0.8630698045781005,0.24334018422882203,-0.9070485931623029
1726407024030322400,0.853322509765625,0.11756451985952228,0.4031432230746242,-0.15652211954613823,-0.49476110756570724,-0.8676752596064703,0.24518579723222944,-0.888852209715475
1726407024040319500,0.863319580078125,0.07212159565868743,0.398012151684924,-0.14005595329867265,-0.5215415604263717,-0.871938813346935,0.24838145824508087,-0.8689618371784291
1726407024050316500,0.873316650390625,0.02198412625487369,0.39346614117833406,-0.12209282584558333,-0.5531297419665246,-0.8753224818455707,0.25315661875506024,-0.8490252539451165
1726407024060312600,0.8833125,-0.03367290820727201,0.3901505388993071,-0.10217166439475033,-0.5886761625533987,-0.8776564174943109,0.2589647818286816,-0.8297371789439961
