time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1726225920266189000,0.03318896484375,-0.49048410606758003,0.1906466433586807,-0.2439128746201404,-0.06428766672684497,0.9474899575704979,-0.08014441594503685,0.41191847836519596
1726225920276184000,0.04318408203125,-0.49335577529462216,0.191581165716948,-0.2454383823324101,-0.06629106439077359,0.9467759219169976,-0.08168343824483026,0.4146453635984214
1726225920286180000,0.05318017578125,-0.4963267146635815,0.19262853679956046,-0.2468631087588553,-0.06674179071868515,0.9461234980187935,-0.08248234274117704,0.417224344472595
1726225920296175000,0.063175048828125,-0.49914900620872127,0.19337685910103028,-0.24819831514148846,-0.06693516223712054,0.9455703356532763,-0.08306539137875114,0.4190974990890925
1726225920306170000,0.073170166015625,-0.5017282101935547,0.19373755534217094,-0.249456840330673,-0.06745691856315289,0.9451098083792325,-0.08369381827787868,0.42022130972681965
1726225920316166100,0.083166259765625,-0.5037778082869847,0.19412789658096885,-0.2503785389406136,-0.06706850558533994,0.9447750193213488,-0.08381561538353456,0.42112304659245847
1726225920326161200,0.0931611328125,-0.5056194606003307,0.1945598392725125,-0.2511594779192798,-0.0662447872368008,0.9444885467372859,-0.08370705537699652,0.4219790700890339
1726225920336156200,0.10315625,-0.5076089391608842,0.1949897690336964,-0.2520241791071851,-0.06557709224967136,0.9441706205380608,-0.08369342888450511,0.4228847190711537
1726225920346152200,0.113152099609375,-0.5098230086351921,0.19569922305033366,-0.2529548387815582,-0.06456746190486891,0.9437829119530241,-0.08360349544245878,0.42430881019454514
1726225920356147000,0.12314697265625,-0.5123871647424099,0.1969238027574454,-0.2539096638643592,-0.06223093450114031,0.9433235570015697,-0.08301579380689238,0.42649546723916665
1726225920366142000,0.133141845703125,-0.5151012669963108,0.19832738991013912,-0.2550051377468359,-0.060718070001420925,0.9427432093911228,-0.08290890783268558,0.429292929130545
1726225920376138200,0.14313818359375,-0.5182881383034442,0.1992489591352118,-0.25667379482858155,-0.06275485365924872,0.9419523606982929,-0.0845234801858552,0.43207496928645467
1726225920386133200,0.15313330078125,-0.5230328506089681,0.19955599163310167,-0.25947244572236267,-0.06875727399228063,0.9407870480603533,-0.08815449737709619,0.4347974549152442
1726225920396128300,0.163128173828125,-0.5292013306662433,0.1999019866973813,-0.2632738505076128,-0.07822127453692265,0.9391196796324672,-0.09370389318639945,0.43874464911584926
1726225920406124000,0.1731240234375,-0.5361930597167273,0.20101975553778442,-0.2676078265710943,-0.08930806816947891,0.9369643471513037,-0.10037409485648995,0.4449563431597908
1726225920416119000,0.183119140625,-0.5429191626346588,0.20318967864894763,-0.2718773759307254,-0.10104774154912097,0.934458010438128,-0.1076329479573144,0.453673487039262
1726225920426114000,0.193114013671875,-0.5489178681231586,0.2061392912250761,-0.27577752308532905,-0.1123731067695502,0.9318099519092374,-0.11481932131632273,0.4639616521294932
1726225920436110000,0.203110107421875,-0.5544523609012446,0.20948552709005444,-0.2793365520054435,-0.12227682680733533,0.9291715910965513,-0.12135455351240908,0.47472460844315734
1726225920446105000,0.21310498046875,-0.55962872485043,0.21313987365489245,-0.2824648250732839,-0.12948121383104907,0.9266934073077642,-0.12658727989495552,0.48537891122855936
1726225920456100000,0.22310009765625,-0.5639076102743977,0.21697229282334723,-0.2847550578515299,-0.13263831062596618,0.9246645744721824,-0.12974198050249097,0.4951260368239629
1726225920466096000,0.23309619140625,-0.5667630675205614,0.22059897818045168,-0.2859841272390659,-0.1320776579521421,0.9232753688207327,-0.1308114477472382,0.5031267836419696
1726225920476091100,0.243091064453125,-0.56769460291164,0.22353504295805074,-0.28607365417657643,-0.1292430095210502,0.9226115494257501,-0.1303147744652454,0.5086874113255726
1726225920486086100,0.253086181640625,-0.5657145066911695,0.2254266443189915,-0.28474702503472243,-0.12569705170171525,0.9227743430698632,-0.12880014666920434,0.5113864161721233
1726225920496082200,0.263082275390625,-0.5616444279010101,0.22608508257852006,-0.2825495449878726,-0.12287236816371305,0.9235329867332432,-0.12703622724804653,0.5113810899037714
1726225920506077000,0.273076904296875,-0.5551970272969908,0.22568654353987577,-0.2793983345243568,-0.1212252664295589,0.9248298982734927,-0.12526752041952346,0.5091582019268944
1726225920516072000,0.283072021484375,-0.5459997375050577,0.22470419901908598,-0.27491611076953,-0.11901324595920229,0.9267525507820286,-0.12271402541867545,0.5051771894758252
1726225920526068200,0.293068115234375,-0.5354233044991398,0.22357728203105628,-0.2694534771378474,-0.11377493661468792,0.92918101804027,-0.11845130731864184,0.49988175592392353
1726225920536063200,0.303063232421875,-0.5251812678519406,0.22229374325745468,-0.2637677167640982,-0.10513610060570593,0.9318544939380807,-0.1125134499007635,0.4934256436700915
1726225920546058200,0.313058349609375,-0.5144679640116792,0.2208163751704143,-0.25775643074071813,-0.095513893724229,0.9346474754162736,-0.10599893737922333,0.4863641455523119
1726225920556054000,0.323053955078125,-0.5012523984514459,0.21906922107170024,-0.2510008046006759,-0.08982490162901,0.9374356976889385,-0.10110250301225183,0.4796630037932835
1726225920566049000,0.333049072265625,-0.4844577653208924,0.21669141936027875,-0.2434748625259767,-0.09269838263932004,0.9400946359081073,-0.0999343175796841,0.4735897530215093
1726225920576044000,0.3430439453125,-0.4638631076998087,0.21334256642368613,-0.23536635894383579,-0.107240867753523,0.9424864911034789,-0.10395621349837254,0.4679757084876559
