time,seconds_elapsed,relativeAltitude,pressure
1726225919694555000,-0.538445068359375,0,1023.0122375488281
1726225920722391600,0.4893916015625,0.0475616455078125,1023.0067443847656
1726225921750236000,1.51723583984375,0,1023.0122375488281
1726225922778117600,2.54511767578125,-0.2061004638671875,1023.0374908447266
1726225923805968600,3.57296875,-0.42276763916015625,1023.0638122558594
1726225924004893000,3.771892822265625,-0.6130142211914062,1023.0870056152344
1726225925065859800,4.83285986328125,-0.6605758666992188,1023.0922698974609
1726225926126844700,5.8938447265625,-0.8666763305664062,1023.1175994873047
1726225927187884800,6.954884765625,-1.0305023193359375,1023.1371307373047
1726225928248866800,8.01586669921875,-1.1044845581054688,1023.1463623046875
1726225929309816800,9.07681689453125,-1.1150588989257812,1023.1478118896484
1726225930370769000,10.137768798828125,-1.1150588989257812,1023.1478118896484
1726225931431750000,11.19875,-1.1150588989257812,1023.1472778320312
1726225932492690700,12.259690673828125,-1.109771728515625,1023.1472015380859
1726225933553601800,13.320601806640624,-1.109771728515625,1023.1472015380859
1726225934614549800,14.3815498046875,-1.1573333740234375,1023.1529235839844
1726225935675454700,15.442454833984375,-1.2154617309570312,1023.1596374511719
1726225936736405500,16.503405517578123,-1.2577438354492188,1023.1647491455078
1726225937797295900,17.5642958984375,-1.2577438354492188,1023.1647491455078
1726225938858205000,18.625204833984377,-1.2471694946289062,1023.1632995605469
1726225939919112700,19.68611279296875,-1.1361923217773438,1023.1501770019531
1726225940980002600,20.74700244140625,-1.0569229125976562,1023.1405639648438
1726225942040877800,21.8078779296875,-0.9459457397460938,1023.1268310546875
1726225943101742800,22.868742919921875,-0.8296890258789062,1023.1130981445312
1726225944162671900,23.929671875,-0.7662734985351562,1023.1051635742188
1726225945223582700,24.990582763671874,-0.7556991577148438,1023.1043243408203
1726225946284501800,26.051501708984375,-0.7556991577148438,1023.1043243408203
1726225947345429800,27.1124296875,-0.7556991577148438,1023.1043243408203
1726225948406392800,28.173392822265626,-0.7398452758789062,1023.101806640625
1726225949467268600,29.2342685546875,-0.7398452758789062,1023.101806640625
1726225950528141800,30.295141845703125,-0.6817169189453125,1023.0952453613281
1726225951588982800,31.355982666015624,-0.6605758666992188,1023.0927276611328
1726225952649858800,32.41685888671875,-0.6447219848632812,1023.0903625488281
1726225953710751700,33.47775170898438,-0.6183013916015625,1023.0874633789062
1726225954771645000,34.53864501953125,-0.6183013916015625,1023.0874633789062
1726225955832548600,35.59954858398437,-0.6130142211914062,1023.0868530273438
1726225956893475800,36.66047583007813,-0.5918731689453125,1023.0842590332031
1726225957954324700,37.72132470703125,-0.576019287109375,1023.0821990966797
1726225959015223800,38.782223876953125,-0.5284576416015625,1023.0763244628906
1726225960076115700,39.84311572265625,-0.4650421142578125,1023.0685424804688
1726225961136996900,40.90399682617188,-0.3804931640625,1023.0588531494141
1726225962197899800,41.96489965820312,-0.3065032958984375,1023.04931640625
1726225963258765800,43.02576586914063,-0.221954345703125,1023.0397033691406
1726225964319655700,44.08665576171875,-0.12154388427734375,1023.0270385742188
