time,seconds_elapsed,z,y,x
1726407169330515000,0.020514892578125,0.09608551859855652,0.4357141852378845,-0.2694823443889618
1726407169340512000,0.030511962890625,0.24399694800376892,0.6115382313728333,-0.3608386218547821
1726407169350508000,0.040508056640625,0.20518110692501068,0.664680540561676,-0.5982404947280884
1726407169360503800,0.05050390625,-0.0362943597137928,0.6995852589607239,-0.8385700583457947
1726407169370499800,0.060499755859375,-0.2103114277124405,0.6695908904075623,-0.9890322685241699
1726407169380496100,0.07049609375,-0.2860693037509918,0.611488401889801,-1.0033366680145264
1726407169390492000,0.080491943359375,-0.35191622376441956,0.4363706707954407,-0.8958495855331421
1726407169400488000,0.090488037109375,-0.5123099088668823,0.08479984104633331,-0.631355345249176
1726407169410485000,0.100485107421875,-0.8015334606170654,-0.401311993598938,-0.24624945223331451
1726407169420481000,0.11048095703125,-1.075182318687439,-0.8625879883766174,0.29563406109809875
1726407169430476800,0.120476806640625,-1.1786751747131348,-1.0050448179244995,0.8803592920303345
1726407169440473000,0.13047314453125,-1.0825086832046509,-0.7939884662628174,1.3655691146850586
1726407169450469000,0.14046923828125,-1.072582483291626,-0.42897531390190125,1.7765414714813232
1726407169460465000,0.15046484375,-1.0027827024459839,-0.0581463947892189,2.0808658599853516
1726407169470461000,0.1604609375,-0.6888846755027771,0.1626477688550949,2.1367902755737305
1726407169480458000,0.1704580078125,-0.5270816683769226,0.2243148684501648,1.9222557544708252
1726407169490454000,0.1804541015625,-0.5305781364440918,0.14734311401844025,1.6933603286743164
1726407169500449800,0.19044970703125,-0.5892150402069092,-0.025239309296011925,1.5483895540237427
1726407169510446000,0.200446044921875,-0.7217465043067932,-0.4266005754470825,1.2393803596496582
1726407169520442000,0.210442138671875,-0.7292147874832153,-0.8051958084106445,0.7746866345405579
1726407169530438000,0.22043798828125,-0.46737146377563477,-0.9429598450660706,0.3639734387397766
1726407169540434000,0.230433837890625,-0.15788842737674713,-0.8259280323982239,0.0734822079539299
1726407169550431000,0.240430908203125,-0.1345788538455963,-0.973560631275177,-0.2624651789665222
1726407169560427000,0.250427001953125,-0.405565083026886,-1.4124356508255005,-0.6172325611114502
1726407169570422800,0.2604228515625,-0.29830706119537354,-2.1842188835144043,-0.909001350402832
1726407169580419000,0.270419189453125,0.2188418060541153,-3.8654377460479736,-0.9578253030776978
1726407169590415000,0.2804150390625,1.0088016986846924,-4.868469715118408,-1.0213505029678345
1726407169600411000,0.290410888671875,1.994729995727539,-5.911064624786377,-0.9800747036933899
1726407169610407000,0.300406982421875,2.000155448913574,-5.801218032836914,-0.8896902203559875
1726407169620404000,0.310404052734375,1.4759864807128906,-4.7577080726623535,-0.977756142616272
1726407169630400000,0.32039990234375,1.120001196861267,-3.6647894382476807,-0.8270111083984375
1726407169640395800,0.330395751953125,0.8850682973861694,-3.0712649822235107,-0.15250645577907562
1726407169650392000,0.34039208984375,0.43000757694244385,-2.9307446479797363,0.6512361168861389
1726407169660388000,0.35038818359375,-0.13372717797756195,-3.2922027111053467,1.2647626399993896
1726407169670383900,0.3603837890625,-0.45956334471702576,-3.881563901901245,1.6255098581314087
1726407169680380000,0.3703798828125,-0.43164169788360596,-4.559535980224609,2.0666654109954834
1726407169690377000,0.380376953125,-0.30210205912590027,-5.178565502166748,2.6531341075897217
1726407169700373000,0.390373046875,-0.16446644067764282,-5.4529337882995605,3.177670478820801
1726407169710368800,0.40036865234375,0.15819096565246582,-5.468033313751221,3.7123284339904785
1726407169720365000,0.410364990234375,0.6906434297561646,-5.490056037902832,4.233089923858643
1726407169730361000,0.420361083984375,1.2724032402038574,-5.469783782958984,4.6519880294799805
1726407169740356900,0.43035693359375,1.8090651035308838,-5.455930709838867,4.9936113357543945
1726407169750353000,0.440352783203125,2.327857255935669,-5.692978858947754,5.3912553787231445
1726407169760349000,0.450348876953125,2.851386308670044,-6.262970924377441,5.905092239379883
1726407169770346000,0.460345947265625,3.4959588050842285,-6.570157051086426,6.46749210357666
1726407169780341800,0.470341796875,4.387082576751709,-5.9404754638671875,6.941144943237305
1726407169790338000,0.480338134765625,5.337532043457031,-4.4929518699646,7.233492851257324
1726407169800334000,0.490333984375,6.235513210296631,-2.6987500190734863,7.2816386222839355
1726407169810329900,0.500329833984375,7.193689346313477,-1.0894397497177124,6.9338507652282715
1726407169820326000,0.510325927734375,8.238839149475098,0.22279046475887299,6.190797328948975
1726407169830322000,0.520322021484375,9.243436813354492,1.2883100509643555,5.301742076873779
1726407169840319000,0.530319091796875,10.161163330078125,2.7740025520324707,4.246191024780273
1726407169850314800,0.540314697265625,11.21299934387207,4.010394096374512,3.246281147003174
1726407169860311000,0.55031103515625,12.067891120910645,4.147731781005859,2.4523391723632812
1726407169870307000,0.56030712890625,12.181949615478516,3.471806049346924,1.8858075141906738
1726407169880302800,0.570302734375,11.821096420288086,2.9770796298980713,1.6105551719665527
1726407169890299100,0.580299072265625,11.280921936035156,2.639756679534912,1.381454586982727
1726407169900295000,0.590294921875,10.965002059936523,1.8861359357833862,1.1216917037963867
1726407169910292000,0.6002919921875,11.027100563049316,1.1628141403198242,0.9333196878433228
1726407169920288000,0.6102880859375,11.143166542053223,0.6057024002075195,1.016831636428833
1726407169930284000,0.620283935546875,10.92617130279541,0.38720762729644775,1.4319063425064087
1726407169940280000,0.630280029296875,10.59217643737793,0.5990210771560669,2.0138537883758545
1726407169950275800,0.64027587890625,10.151199340820312,0.48222815990448,2.7256829738616943
1726407169960272100,0.650272216796875,9.744758605957031,0.06465675681829453,3.4268741607666016
