time,seconds_elapsed,z,y,x
1726995840947521300,0.020521240234375,-0.08586202561855316,-0.06764009594917297,0.47248923778533936
1726995840957507000,0.030507080078125,-0.06083223596215248,-0.05539212375879288,0.47053924202919006
1726995840967494100,0.040494140625,-0.042251359671354294,-0.06305137276649475,0.4626975655555725
1726995840977480200,0.050480224609375,-0.027290498837828636,-0.0866648331284523,0.46334460377693176
1726995840987467300,0.06046728515625,-0.015524386428296566,-0.10669872909784317,0.47167283296585083
1726995840997453300,0.070453369140625,-0.03750740364193916,-0.12817634642124176,0.4702330231666565
1726995841007440100,0.080440185546875,-0.050042636692523956,-0.1518225520849228,0.45671454071998596
1726995841017426200,0.09042626953125,-0.052160173654556274,-0.244034081697464,0.43657857179641724
1726995841027413200,0.100413330078125,-0.06547784060239792,-0.3597218096256256,0.4143505096435547
1726995841037399300,0.1103994140625,-0.0855708047747612,-0.4913335144519806,0.3997841477394104
1726995841047386000,0.12038623046875,-0.09942349791526794,-0.5652711391448975,0.43662258982658386
1726995841057372200,0.1303720703125,-0.08003643900156021,-0.5809828639030457,0.5310838222503662
1726995841067359200,0.140359130859375,-0.03307265788316727,-0.5891981720924377,0.6594138145446777
1726995841077344800,0.1503447265625,0.04019663855433464,-0.6474041938781738,0.7871976494789124
1726995841087331800,0.160331787109375,0.14045506715774536,-0.672415554523468,0.9328504800796509
1726995841097317600,0.170317626953125,0.26273277401924133,-0.6666737198829651,1.1324903964996338
1726995841107304700,0.1803046875,0.3784649670124054,-0.6646771430969238,1.3783513307571411
1726995841117290800,0.190290771484375,0.4713844358921051,-0.6879872679710388,1.6417865753173828
1726995841127277600,0.200277587890625,0.5554090738296509,-0.7969592809677124,1.8652665615081787
1726995841137263900,0.210263916015625,0.6414287090301514,-0.9227425456047058,2.0482418537139893
1726995841147250700,0.220250732421875,0.7316734194755554,-1.0420897006988525,2.19984769821167
1726995841157236700,0.23023681640625,0.8214452862739563,-1.1020551919937134,2.3776369094848633
1726995841167223800,0.240223876953125,0.9411882162094116,-1.1072161197662354,2.5304975509643555
1726995841177211000,0.2502109375,1.1155544519424438,-1.1819756031036377,2.527012348175049
1726995841187196700,0.26019677734375,1.339837670326233,-1.2608991861343384,2.3973770141601562
1726995841197183500,0.27018359375,1.5624268054962158,-1.3264055252075195,2.1809163093566895
1726995841207169800,0.280169677734375,1.7540364265441895,-1.2961264848709106,1.9156826734542847
1726995841217156600,0.290156494140625,1.9053207635879517,-1.2180463075637817,1.6140525341033936
1726995841227143000,0.300142822265625,1.9792988300323486,-1.2746193408966064,1.2975866794586182
1726995841237129700,0.310129638671875,2.0149033069610596,-1.5209211111068726,1.019688606262207
1726995841247115500,0.320115478515625,2.0616109371185303,-1.9654258489608765,0.8386290669441223
1726995841257102800,0.330102783203125,2.2610108852386475,-2.372506618499756,0.9521105885505676
1726995841267088600,0.340088623046875,2.7012274265289307,-2.538273572921753,1.3673045635223389
1726995841277075700,0.35007568359375,3.272261142730713,-2.5130796432495117,1.9035658836364746
1726995841287061800,0.360061767578125,3.7450239658355713,-2.639691114425659,2.3786587715148926
1726995841297048800,0.370048828125,3.9402618408203125,-3.1581687927246094,2.5957417488098145
1726995841307034600,0.38003466796875,3.911865711212158,-3.7929420471191406,2.6941144466400146
1726995841317021700,0.390021728515625,3.8179469108581543,-4.212351322174072,2.7426350116729736
1726995841327007700,0.4000078125,3.8134281635284424,-4.421060562133789,2.68404221534729
1726995841336994600,0.40999462890625,3.9341423511505127,-4.573476791381836,2.5917911529541016
1726995841346980900,0.41998095703125,4.233551979064941,-4.747618198394775,2.4851319789886475
1726995841356967700,0.4299677734375,4.630915641784668,-4.659266948699951,2.4015095233917236
1726995841366953700,0.43995361328125,4.92050313949585,-4.20206880569458,2.405327320098877
1726995841376940800,0.44994091796875,4.867419719696045,-3.6076390743255615,2.437203884124756
1726995841386927600,0.459927734375,4.695169448852539,-3.090362071990967,2.3999948501586914
1726995841396913700,0.46991357421875,4.714033603668213,-2.6177520751953125,2.2671258449554443
1726995841406900700,0.479900634765625,4.560571193695068,-1.9448418617248535,2.0641186237335205
1726995841416886800,0.48988671875,4.418264865875244,-1.3848395347595215,1.796173095703125
1726995841426873600,0.49987353515625,4.482510089874268,-1.3082754611968994,1.4985216856002808
1726995841436859600,0.509859619140625,4.576974868774414,-1.6777397394180298,1.2236456871032715
1726995841446846700,0.5198466796875,4.737388610839844,-2.1226375102996826,1.0738649368286133
1726995841456832800,0.529832763671875,4.890872478485107,-2.330216884613037,0.9542955756187439
1726995841466819800,0.53981982421875,5.091584205627441,-2.479253053665161,0.8735594153404236
1726995841476805600,0.5498056640625,5.307939052581787,-2.6807286739349365,0.8069968819618225
1726995841486792700,0.559792724609375,5.316665172576904,-2.7831788063049316,0.7337863445281982
1726995841496778800,0.56977880859375,5.291395664215088,-2.9339356422424316,0.7233396768569946
1726995841506765600,0.579765625,5.138284206390381,-3.511929750442505,0.7476186752319336
1726995841516752000,0.589751953125,4.635437488555908,-4.2704949378967285,0.8455462455749512
1726995841526738700,0.59973876953125,3.6459672451019287,-4.58378791809082,1.0088335275650024
1726995841536725800,0.609725830078125,2.211331605911255,-4.321492671966553,1.020856499671936
1726995841546711800,0.6197119140625,1.2311450242996216,-4.012853622436523,0.7618260979652405
1726995841556699000,0.629698974609375,0.9003478288650513,-3.649139165878296,0.1978541910648346
1726995841566684700,0.6396845703125,0.9340088367462158,-3.1991255283355713,-0.5244401097297668
1726995841576671500,0.64967138671875,1.2004516124725342,-2.581291437149048,-1.1679490804672241
