time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1726225814803001000,0.0340009765625,-0.6855024205418215,-0.16830225803308768,0.34190588979966485,-0.14310738811434248,-0.9147243726782743,0.13436483284725242,0.4112774847412638
1726225814812997000,0.0439970703125,-0.6896105646707809,-0.16771430429610626,0.3440853575836865,-0.14670584601984324,-0.9137045389815008,0.1364595942223739,0.41194256187335926
1726225814822993200,0.0539931640625,-0.6938715694574954,-0.16768516957079135,0.346144235374465,-0.14806540608685237,-0.9127594300643795,0.13760829873796912,0.41301985521408874
1726225814832988000,0.06398779296875,-0.6981450012323009,-0.16820346753585216,0.3479599910999673,-0.14648755984556558,-0.9119997085586499,0.13743327192235294,0.41418675885072553
1726225814842984200,0.073984130859375,-0.7022269642642466,-0.16923405999945196,0.3494422027188172,-0.14202795576575078,-0.9114674799554302,0.13592978387497742,0.41534092236123804
1726225814852980200,0.083980224609375,-0.7057366582030195,-0.1707338278754233,0.35047353401579817,-0.1354005066937912,-0.9111639968650639,0.13341039968738969,0.41659241390223345
1726225814862976000,0.09397607421875,-0.7082643647888365,-0.17257784986762573,0.3509702143798196,-0.12786861922080692,-0.911055487302968,0.13043986738832047,0.4180914227371974
1726225814872971000,0.103970947265625,-0.7100483214043981,-0.17443307998222626,0.3511247090959518,-0.12040765911739561,-0.9110686107205758,0.12743062719501183,0.41952762970806157
1726225814882967000,0.113967041015625,-0.7109998043500051,-0.17627256077156717,0.350878328929361,-0.11278565805635339,-0.9112498424340223,0.12424209212372439,0.42074917480192997
1726225814892963000,0.123963134765625,-0.7099124259294674,-0.17845173227301786,0.3495952153126501,-0.10407058204142276,-0.9118366393231395,0.12038342290610031,0.4220249694301984
1726225814902959000,0.133958984375,-0.7060709294272957,-0.18138267277249243,0.34690601017701683,-0.0939693110135854,-0.9128825390165837,0.11576776929149596,0.4240808425108564
1726225814912955100,0.143955078125,-0.7007706700526009,-0.18484150010481998,0.3434921813250244,-0.08364562372810018,-0.9140640354930253,0.1110574330452925,0.42707319461764615
1726225814922950100,0.1539501953125,-0.6962377339117557,-0.18770585539486304,0.340716245383035,-0.07669241881143248,-0.9148897968168626,0.10796151691183616,0.43017386029704824
1726225814932946200,0.1639462890625,-0.6937809170567594,-0.18920570743451692,0.33942570098831226,-0.07542884931404184,-0.9151080109537736,0.10755857614389953,0.4326781018097267
1726225814942942200,0.173942138671875,-0.6925444735869886,-0.1895259689395673,0.33925058689289017,-0.07999397611718687,-0.9148294676468315,0.10989119395792508,0.4349104468738393
1726225814952938000,0.18393798828125,-0.6902033404524779,-0.1894113593972798,0.3392205857091813,-0.09165048593076179,-0.9141599772876706,0.11560403229098086,0.4386692644689954
1726225814962933000,0.19393310546875,-0.6863038971668359,-0.18976966235187762,0.33894728140291125,-0.10851253479809603,-0.9130903940601856,0.12396877286053129,0.4451480073906711
1726225814972929000,0.203928955078125,-0.6819139541238489,-0.1911917335676902,0.3386135618342423,-0.12704088814610118,-0.9115781917760621,0.1334612648883392,0.454436437792782
1726225814982925000,0.213925048828125,-0.6789176445344028,-0.19346981073655434,0.33882690936089566,-0.14421477815906572,-0.9096219777718437,0.14266656824255164,0.4652512148411464
1726225814992921000,0.223921142578125,-0.6789459742206178,-0.1960277159709401,0.34020733496441835,-0.1587100474584761,-0.9072232802204971,0.15092417639137817,0.4761635103379432
1726225815002916000,0.233916015625,-0.682542841909711,-0.19871872657301012,0.3427800074913349,-0.1684993962028259,-0.904590889074645,0.15725212130031263,0.48626156796221864
1726225815012912000,0.243912109375,-0.6890098983094682,-0.20173010847379705,0.3459662552304798,-0.17131553088897916,-0.9021361232639031,0.16050746632992055,0.49500536254247723
1726225815022908000,0.253907958984375,-0.6963999776317105,-0.20513798749481657,0.34878885682256416,-0.16654872851999433,-0.9003372953211075,0.16017939422357402,0.5019367965943136
1726225815032904200,0.263904296875,-0.7028862140169063,-0.20866583317141205,0.35056672458236526,-0.1557977661659908,-0.8994390230766002,0.15675123887442824,0.5066695615968083
1726225815042900000,0.27389990234375,-0.707434366772797,-0.2115525515837238,0.3512911125999972,-0.14343238646646647,-0.8992911505960676,0.15203811381271726,0.5090111001010248
1726225815052895000,0.28389501953125,-0.7093277084914941,-0.21299280554241073,0.35118949780508424,-0.13445378589717463,-0.8996310358017723,0.1482030385158463,0.5090232693832313
1726225815062891000,0.29389111328125,-0.7084995011388743,-0.21291794831269023,0.35047209566511534,-0.13101141509275405,-0.900238722989026,0.146306579636872,0.5074002828905214
1726225815072887300,0.30388720703125,-0.7059048880067074,-0.21182781194613373,0.3495094160789329,-0.13267443705797485,-0.9008491081946076,0.14643393121612358,0.5052313129312394
1726225815082883000,0.313883056640625,-0.7028516332300865,-0.21041030582646755,0.3487006269081336,-0.13785632203379733,-0.9012076726014367,0.14818947136781252,0.5036143458948628
1726225815092878000,0.323878173828125,-0.7004600770590222,-0.20921497761456215,0.3483700018500967,-0.14494629111354634,-0.9011330527815091,0.1510852902651084,0.5033105974538536
1726225815102874000,0.3338740234375,-0.6995911759642711,-0.20857466595801766,0.3487551100513411,-0.15249310166630617,-0.9005356872689846,0.15460277238783285,0.5046428879241096
1726225815112870000,0.343869873046875,-0.7007384921574119,-0.20866722947142524,0.34993127021754,-0.15902529902320345,-0.8994474630837398,0.1581150279842887,0.5075404406308176
1726225815122866200,0.3538662109375,-0.7035529980710469,-0.20943691103454895,0.35167569570663926,-0.163867768965984,-0.8980364687662651,0.16121683339103712,0.5115805491298623
1726225815132862200,0.3638623046875,-0.70653771444128,-0.21060795115613234,0.3533884322113198,-0.16769345505278238,-0.8965917699417406,0.1639635196286491,0.5161603181187161
1726225815142857000,0.37385693359375,-0.7087232467603168,-0.21188568423316012,0.3546955541316685,-0.1710507714438431,-0.895323937782147,0.16640443542258287,0.520666555651952
1726225815152853000,0.38385302734375,-0.7101480238102581,-0.213051300286089,0.3556455718535563,-0.17420916582889473,-0.8942582859839167,0.1686043370220831,0.5247221475535051
1726225815162849300,0.393849365234375,-0.7110139603307017,-0.21399298286026727,0.3563763160564583,-0.1776068391885016,-0.8933305893196629,0.17077283522042727,0.5282836782193857
1726225815172845000,0.403844970703125,-0.7115003563175706,-0.2147128543286666,0.3570066319446143,-0.1816082981024987,-0.892454240667268,0.1731187162783573,0.5315288522325248
1726225815182840000,0.413840087890625,-0.7118171406627433,-0.21543348626174763,0.3576063524044106,-0.18600327784017343,-0.8915474999157048,0.17563932210191624,0.5349032973407846
1726225815192836000,0.423836181640625,-0.712107444610996,-0.21637989868224577,0.3582247588647277,-0.19066354795566143,-0.8905282245044462,0.1783655436057975,0.5388796341713161
1726225815202832000,0.433831787109375,-0.7124725354749483,-0.21759519236539215,0.35893097607537544,-0.19579988787493982,-0.889327450024047,0.18143181428718108,0.5436576591762218
1726225815212828200,0.443828125,-0.7125100405827139,-0.2191695202219314,0.3595414715715939,-0.20134764506598746,-0.888004412288429,0.184777896707215,0.5493320115022576
1726225815222823200,0.4538232421875,-0.7124854407972706,-0.2210108220675873,0.3601750928862263,-0.20728265362604162,-0.8865300390189926,0.18839474630183112,0.5557442068114278
1726225815232819200,0.463819091796875,-0.7127678254855673,-0.22305743092768618,0.36096307688576346,-0.213291712522734,-0.884888496426482,0.19215450806389645,0.5627135094778554
1726225815242815000,0.47381494140625,-0.7124500871018751,-0.22547485318949972,0.3614652174334689,-0.21901740042409257,-0.8832699382264254,0.19580143986535695,0.5702721348751539
1726225815252811300,0.483811279296875,-0.7117443271384438,-0.22823313787786828,0.3617789164835924,-0.2244806960294329,-0.8816348944111805,0.19936322108435167,0.5784030112069467
1726225815262807000,0.49380712890625,-0.7104100991384217,-0.23130582046056858,0.36180876137955953,-0.22976460693891668,-0.880028689776971,0.20283349027818612,0.5870236404318354
1726225815272802000,0.503802001953125,-0.7083903996821825,-0.2345494267401139,0.3615918601038076,-0.23538993770741887,-0.8784261726811758,0.20641081289531638,0.5960060748104185
1726225815282798000,0.513798095703125,-0.7055902319009026,-0.2378003092706482,0.36120145036935414,-0.24228797851913786,-0.8767446275274648,0.21048362848980098,0.6053309728117019
1726225815292794000,0.523794189453125,-0.7026704547321194,-0.2408451599452006,0.3608903347978834,-0.2500978972423704,-0.8749693712949848,0.21489628633150487,0.6145271687507233
1726225815302790100,0.5337900390625,-0.7001121173869276,-0.24382586206109935,0.3607640357773433,-0.25792477031404754,-0.8730950814115105,0.21932440312022422,0.6236661324900484
1726225815312785200,0.54378515625,-0.6971681165633316,-0.24705021403035127,0.3604779864143829,-0.2655997423383229,-0.8712035003876073,0.22366549452267645,0.633184582783573
1726225815322781200,0.55378125,-0.693169527800397,-0.25059743396733497,0.3597172870682528,-0.2729207197943891,-0.8694491773597386,0.22773320964951943,0.6430044641733991
1726225815332777000,0.56377685546875,-0.6881392109553547,-0.25454243308533864,0.3583317659118402,-0.27863652720319215,-0.8680298859901463,0.23093407949728006,0.6527872181708145
1726225815342773200,0.573773193359375,-0.6823667804305854,-0.25886492278814927,0.35618393577248414,-0.280820135962391,-0.8672526826944318,0.2323677462148193,0.6617950186907303
1726225815352769000,0.58376904296875,-0.6749288795354901,-0.2633454394762736,0.35275664203918095,-0.2788134446023093,-0.8675358830910175,0.23150241868954421,0.6690629934089136
1726225815362764000,0.593763916015625,-0.6645148001566796,-0.26764711441041045,0.3476006316181281,-0.2737438326411865,-0.8690765349718333,0.22857154034099608,0.6739981822079847
1726225815372760000,0.603760009765625,-0.6506103684441951,-0.27154540668417054,0.3407348032779038,-0.2675493102302273,-0.8716785078374831,0.22436452364019546,0.6767956609065049
1726225815382756000,0.613756103515625,-0.6339092285708393,-0.2749736900607998,0.3326093679021562,-0.2613938686428382,-0.8749628264842162,0.21954629704730805,0.6779912718847275
1726225815392752000,0.623752197265625,-0.6154919405526311,-0.2780329922718786,0.32373947135794434,-0.25562342454641984,-0.8785668499862931,0.21450141554297955,0.6782435538562098
1726225815402747100,0.6337470703125,-0.5940094042169337,-0.28087590590794587,0.3136654472592247,-0.2512325148550577,-0.8825075193077974,0.2095311378649705,0.6779472706912772
1726225815412743200,0.6437431640625,-0.5681263625480781,-0.28350163346594986,0.3019163421646803,-0.24916071434194065,-0.8868496228709377,0.2048685073009423,0.6771224688707801
1726225815422739000,0.653739013671875,-0.5371418978456314,-0.28589779883747296,0.28820613463923805,-0.24974332165170743,-0.8916137052390932,0.2005610910852093,0.6756782213957978
1726225815432735200,0.6637353515625,-0.49987645517420565,-0.28813013463908094,0.2719193627288536,-0.2526109490603169,-0.8969512975925972,0.19626326482937761,0.6733559609418432
1726225815442730200,0.673730224609375,-0.4569608287472641,-0.29009813300463744,0.2532179661791233,-0.25728246813027883,-0.9027279012801971,0.19184948373247684,0.6699143235652427
1726225815452726000,0.68372607421875,-0.4120083491354564,-0.2913602157482223,0.234001194058961,-0.26582705227289943,-0.9081254578743008,0.18884098025105134,0.6656382903661417
1726225815462722000,0.69372216796875,-0.36844296652738745,-0.29145898491668687,0.21667374347002716,-0.283920118209319,-0.9120526935611087,0.19043094137082794,0.6613397257875675
1726225815472718000,0.703718017578125,-0.3257500902155174,-0.2907937502226067,0.20168834649502912,-0.3157911911826572,-0.9139609488153894,0.19858529097474362,0.6581482603181684
1726225815482714000,0.713714111328125,-0.28159785454382363,-0.28984175282514313,0.18793726035994993,-0.3609621441136317,-0.9140142282803669,0.21271877358912442,0.6558013279266462
1726225815492709000,0.723709228515625,-0.23512699565779313,-0.2886669244058014,0.17455488350286721,-0.41653767261231434,-0.9125257693782343,0.2312979132507768,0.6530106324768556
1726225815502705200,0.733705078125,-0.1853375825042028,-0.28726256179491355,0.16046752116633708,-0.4791677136218191,-0.9099013040299858,0.2526064003417903,0.6482990158260251
1726225815512701000,0.743700927734375,-0.13241091846544412,-0.2857749028414881,0.14494583308045536,-0.544318158506164,-0.9065841299190475,0.2746427268525582,0.6407222771505541
1726225815522698000,0.753697998046875,-0.07746629590751676,-0.28425740318347764,0.12777037857586657,-0.6080176954090626,-0.9029616628103104,0.2958590926675179,0.6297603923253614
1726225815532693000,0.76369287109375,-0.021125758851486,-0.2823015890827449,0.10864286183351822,-0.66816749689287,-0.8994029304833968,0.3155579051163029,0.614282061786798
1726225815542688800,0.773688720703125,0.03444646594534322,-0.279336222511036,0.08788781396457353,-0.7221929820514214,-0.8962666158592631,0.33309645510892577,0.5935045822035645
1726225815552684800,0.783684814453125,0.08513803028724486,-0.27474459271053353,0.06758123152963853,-0.7721605671813496,-0.8929609969850862,0.35009825630164315,0.5680538395877411
1726225815562680800,0.793680908203125,0.12756573071261929,-0.26878503524575287,0.050415163894231285,-0.8239149157348618,-0.8880848795123912,0.369483736770713,0.5406145711924534
1726225815572675800,0.80367578125,0.16077270846415057,-0.2621259388438263,0.03774122725070323,-0.8812863921733676,-0.8806878681265704,0.3927523264810193,0.5136369945130078
1726225815582672000,0.813671875,0.18576077770794028,-0.25444602483251133,0.028903788510892647,-0.9446107201773511,-0.8707571227332487,0.41976653553034743,0.48633282656642945
1726225815592668000,0.82366796875,0.20427556222182403,-0.24452042442110203,0.02151037179258356,-1.0087098905131924,-0.8595802569882665,0.4481841096066236,0.4552101483614783
1726225815602664000,0.833663818359375,0.21707933853189962,-0.23154026699169244,0.013411468245923548,-1.0647333288239265,-0.8493013296346534,0.4742325178232475,0.41808946543512876
1726225815612659000,0.843658935546875,0.22452570777659253,-0.2156213611200373,0.0038818389856212503,-1.1071710988064587,-0.8414303503708184,0.4954666729476813,0.3754673465132569
1726225815622655000,0.853655029296875,0.22735703484393122,-0.19785612514078948,-0.006307077464057519,-1.137693006992168,-0.8357434971910632,0.512197212075613,0.33022196103098256
1726225815632650800,0.863650634765625,0.22694068208351814,-0.18009953282910762,-0.015887433463207267,-1.1611072381190009,-0.8311362849897597,0.5258556831047992,0.2865718202064365
1726225815642646800,0.873646728515625,0.22426053178166463,-0.16381832926524548,-0.023619830097395142,-1.1843923641282972,-0.8259072619546429,0.5389646238166341,0.2476609912052983
1726225815652643000,0.88364306640625,0.21962415169987443,-0.14865858743906693,-0.029728308261302544,-1.2094447154805916,-0.8197017237914007,0.5523639967898545,0.21246458684715364
1726225815662637800,0.893637939453125,0.21257017954594273,-0.13302778745906485,-0.035331789547832636,-1.2313001686943794,-0.8140256081866206,0.5642850682638705,0.17763435387797508
1726225815672633900,0.9036337890625,0.20160333277850193,-0.11539745894746281,-0.04073386372002266,-1.2451140869658663,-0.8103916717994927,0.5729654636950487,0.14082105077250975
1726225815682630000,0.9136298828125,0.1855266411826633,-0.09520846737040865,-0.045307513465394876,-1.252439355947111,-0.8084815842508373,0.5789991971554633,0.10165755937164157
1726225815692625700,0.923625732421875,0.16530126212692148,-0.07360075966317693,-0.048475623758261484,-1.2590692397561465,-0.8066632511760088,0.5844033647557768,0.06212337210860606
1726225815702621000,0.933620849609375,0.1452981426466661,-0.053019914286639776,-0.05109539690147607,-1.2690127254576338,-0.8037133195805728,0.5904431218740138,0.02489034127938652
1726225815712617000,0.943616943359375,0.13097943019884187,-0.035512125142649585,-0.0551574532110658,-1.2831103157945856,-0.7992613857837744,0.5973924687200037,-0.009134480604574072
