time,seconds_elapsed,z,y,x
1727009895398027800,0.01702783203125,-0.64178466796875,-0.8323822021484375,-0.0055084228515625
1727009895408065500,0.0270654296875,-0.617645263671875,-0.8144073486328125,0.014373779296875
1727009895418103800,0.037103759765625,-0.760101318359375,-0.782928466796875,-0.0497589111328125
1727009895428141600,0.0471416015625,-0.6444549560546875,-0.7775421142578125,-0.13494873046875
1727009895438179600,0.0571796875,-0.537811279296875,-0.77886962890625,-0.1290435791015625
1727009895448217600,0.067217529296875,-0.5613555908203125,-0.801788330078125,-0.04669189453125
1727009895458255600,0.077255615234375,-0.6288909912109375,-0.7944183349609375,0.00787353515625
1727009895468293600,0.087293701171875,-0.66180419921875,-0.7473297119140625,-0.0017547607421875
1727009895478331600,0.09733154296875,-0.6907501220703125,-0.76947021484375,-0.0528717041015625
1727009895488368400,0.107368408203125,-0.490570068359375,-0.74224853515625,-0.0120849609375
1727009895498406700,0.11740673828125,-0.6026153564453125,-0.7751312255859375,0.0276336669921875
1727009895508444700,0.127444580078125,-0.661956787109375,-0.761566162109375,0.05810546875
1727009895518482700,0.137482666015625,-0.8806304931640625,-0.7250213623046875,-0.0276336669921875
1727009895528520700,0.147520751953125,-0.6672210693359375,-0.738983154296875,-0.0926055908203125
1727009895538561300,0.157561279296875,-0.486358642578125,-0.7317352294921875,-0.106903076171875
1727009895548599600,0.167599609375,-0.4136505126953125,-0.8665771484375,-0.0600128173828125
1727009895558637300,0.17763720703125,-0.70513916015625,-0.8805694580078125,-0.019805908203125
1727009895568675600,0.187675537109375,-0.5937042236328125,-0.83966064453125,-0.0001983642578125
1727009895578713300,0.19771337890625,-0.5820465087890625,-0.8130645751953125,0.0099334716796875
1727009895588751600,0.207751708984375,-0.45184326171875,-0.8053131103515625,-0.0582122802734375
1727009895598789400,0.217789306640625,-0.4700775146484375,-0.8094024658203125,-0.1221466064453125
1727009895608827400,0.227827392578125,-0.4723358154296875,-0.8598785400390625,-0.1595001220703125
1727009895618865400,0.237865478515625,-0.62127685546875,-0.855072021484375,-0.0596466064453125
1727009895628903400,0.2479033203125,-0.58502197265625,-0.9913330078125,0.125518798828125
1727009895638941400,0.25794140625,-0.6217498779296875,-0.944305419921875,0.2586669921875
1727009895648979500,0.2679794921875,-0.58673095703125,-0.93096923828125,0.196319580078125
1727009895659017500,0.278017578125,-0.668182373046875,-0.8398895263671875,-0.020751953125
1727009895669055500,0.288055419921875,-0.4798583984375,-0.82562255859375,-0.2680816650390625
1727009895679092500,0.298092529296875,-0.446197509765625,-0.8071136474609375,-0.4030303955078125
1727009895689130500,0.308130615234375,-0.4018402099609375,-0.8277435302734375,-0.3787841796875
1727009895699168500,0.31816845703125,-0.5936126708984375,-0.8726959228515625,-0.198455810546875
1727009895709206300,0.328206298828125,-0.3895111083984375,-0.86224365234375,0.013519287109375
1727009895719244500,0.33824462890625,-0.5733795166015625,-0.867218017578125,0.122039794921875
1727009895729282300,0.3482822265625,-0.7465972900390625,-0.931610107421875,0.0431671142578125
1727009895739320600,0.358320556640625,-0.7400054931640625,-0.9463043212890625,-0.1410980224609375
1727009895749358300,0.3683583984375,-0.529327392578125,-0.8873443603515625,-0.304168701171875
1727009895759396600,0.378396728515625,-0.241058349609375,-0.8901519775390625,-0.32806396484375
1727009895769434400,0.388434326171875,-0.5522918701171875,-0.824493408203125,-0.1781005859375
1727009895779472400,0.398472412109375,-0.6784820556640625,-0.83489990234375,-0.0034332275390625
1727009895789510400,0.408510498046875,-0.5606536865234375,-0.8913421630859375,0.0506134033203125
1727009895799548400,0.41854833984375,-0.52703857421875,-0.8834381103515625,-0.0373992919921875
1727009895809586400,0.42858642578125,-0.38763427734375,-0.9993438720703125,-0.17816162109375
1727009895819624400,0.43862451171875,-0.4998321533203125,-0.925445556640625,-0.254486083984375
1727009895829662500,0.448662353515625,-0.4972381591796875,-0.8886566162109375,-0.275177001953125
1727009895839700500,0.458700439453125,-0.57275390625,-0.8465423583984375,-0.243682861328125
1727009895849738200,0.46873828125,-0.5124053955078125,-0.7803192138671875,-0.2008514404296875
1727009895859775500,0.478775390625,-0.61614990234375,-0.8516998291015625,-0.18316650390625
1727009895869813500,0.4888134765625,-0.506256103515625,-0.82110595703125,-0.1962432861328125
1727009895879851300,0.498851318359375,-0.4705352783203125,-0.8781890869140625,-0.2317047119140625
1727009895889889500,0.5088896484375,-0.4587860107421875,-0.8894805908203125,-0.2697906494140625
1727009895899927300,0.51892724609375,-0.607208251953125,-0.9404296875,-0.280120849609375
1727009895909965600,0.528965576171875,-0.5469207763671875,-0.8650970458984375,-0.250946044921875
1727009895920003300,0.53900341796875,-0.523681640625,-0.854736328125,-0.203338623046875
1727009895930041600,0.54904150390625,-0.41510009765625,-0.8149566650390625,-0.165374755859375
1727009895940079400,0.559079345703125,-0.4509124755859375,-0.8588104248046875,-0.1605987548828125
1727009895950117400,0.569117431640625,-0.5519866943359375,-0.8687744140625,-0.1791839599609375
1727009895960155400,0.5791552734375,-0.5364990234375,-0.877838134765625,-0.1949920654296875
1727009895970193400,0.589193359375,-0.5354766845703125,-0.8672943115234375,-0.1634063720703125
1727009895980231400,0.5992314453125,-0.51806640625,-0.8720245361328125,-0.091033935546875
1727009895990269400,0.60926953125,-0.5161285400390625,-0.8372650146484375,0.00372314453125
1727009896000307500,0.619307373046875,-0.4306793212890625,-0.8309173583984375,0.06658935546875
1727009896010345500,0.629345458984375,-0.5854644775390625,-0.825897216796875,0.08477783203125
1727009896020383200,0.63938330078125,-0.53387451171875,-0.8526153564453125,0.0304412841796875
1727009896030420500,0.64942041015625,-0.6647186279296875,-0.8504638671875,-0.0572509765625
1727009896040458500,0.65945849609375,-0.59100341796875,-0.8594207763671875,-0.09149169921875
1727009896050496300,0.669496337890625,-0.6468048095703125,-0.7821044921875,-0.0760955810546875
1727009896060534500,0.679534423828125,-0.41119384765625,-0.8148956298828125,-0.0558013916015625
1727009896070572300,0.689572265625,-0.6479644775390625,-0.7570953369140625,-0.0293121337890625
1727009896080610600,0.699610595703125,-0.45819091796875,-0.77935791015625,-0.07275390625
1727009896090648300,0.7096484375,-0.4964447021484375,-0.784393310546875,-0.1497955322265625
1727009896100686600,0.7196865234375,-0.5099639892578125,-0.9090423583984375,-0.196502685546875
1727009896110724400,0.729724365234375,-0.7367706298828125,-0.926483154296875,-0.1975860595703125
1727009896120762400,0.739762451171875,-0.4998779296875,-0.9098968505859375,-0.2266845703125
1727009896130800400,0.74980029296875,-0.4712066650390625,-0.8536224365234375,-0.284423828125
1727009896140838400,0.75983837890625,-0.4924774169921875,-0.8956756591796875,-0.3221893310546875
1727009896150876400,0.76987646484375,-0.5367584228515625,-0.8219451904296875,-0.300201416015625
1727009896160914400,0.77991455078125,-0.712860107421875,-0.788787841796875,-0.2134246826171875
1727009896170952400,0.789952392578125,-0.6177215576171875,-0.70098876953125,-0.121307373046875
1727009896180990500,0.799990478515625,-0.559478759765625,-0.763092041015625,-0.0728759765625
1727009896191027500,0.81002734375,-0.6180419921875,-0.827423095703125,-0.0536956787109375
1727009896201065500,0.8200654296875,-0.6859588623046875,-0.8623046875,-0.0576019287109375
1727009896211103500,0.830103515625,-0.6521453857421875,-0.8625640869140625,-0.09088134765625
1727009896221141500,0.8401416015625,-0.6182403564453125,-0.796173095703125,-0.1602325439453125
1727009896231179500,0.850179443359375,-0.5694732666015625,-0.8306732177734375,-0.238067626953125
1727009896241217300,0.86021728515625,-0.58209228515625,-0.7747802734375,-0.2245635986328125
1727009896251255600,0.870255615234375,-0.680206298828125,-0.6913299560546875,-0.0985565185546875
1727009896261293300,0.880293212890625,-0.5690155029296875,-0.5917510986328125,0.090057373046875
1727009896271331600,0.89033154296875,-0.661956787109375,-0.6551361083984375,0.2203216552734375
1727009896281369300,0.900369384765625,-0.723236083984375,-0.79022216796875,0.2403717041015625
1727009896291407400,0.910407470703125,-0.7244873046875,-0.808197021484375,0.2048187255859375
1727009896301445400,0.9204453125,-0.732147216796875,-0.8106231689453125,0.148345947265625
1727009896311483400,0.9304833984375,-0.588775634765625,-0.8624725341796875,0.0722808837890625
1727009896321521400,0.940521484375,-0.5482940673828125,-0.837127685546875,0.0140533447265625
1727009896331559400,0.950559326171875,-0.58941650390625,-0.79388427734375,-0.0001983642578125
1727009896341597400,0.960597412109375,-0.504730224609375,-0.7393341064453125,0.04296875
1727009896351635500,0.970635498046875,-0.573516845703125,-0.7410888671875,0.12469482421875
1727009896361672400,0.98067236328125,-0.581878662109375,-0.7842864990234375,0.1656036376953125
1727009896371710500,0.99071044921875,-0.459503173828125,-0.8404998779296875,0.1263275146484375
1727009896381748500,1.00074853515625,-0.60205078125,-0.919830322265625,0.036285400390625
1727009896391786500,1.010786376953125,-0.7481231689453125,-0.9534149169921875,-0.0339813232421875
1727009896401824500,1.020824462890625,-0.615875244140625,-0.8473358154296875,-0.0537567138671875
1727009896411862300,1.0308623046875,-0.56878662109375,-0.793243408203125,-0.0305328369140625
1727009896421900500,1.040900634765625,-0.54925537109375,-0.7192840576171875,0.0201568603515625
1727009896431938300,1.050938232421875,-0.6878204345703125,-0.634979248046875,0.06634521484375
1727009896441976600,1.0609765625,-0.7699737548828125,-0.6711273193359375,0.05633544921875
1727009896452014300,1.071014404296875,-0.7151947021484375,-0.6990814208984375,0.015533447265625
1727009896462052400,1.08105224609375,-0.624359130859375,-0.7318115234375,-0.0047149658203125
1727009896472090400,1.09109033203125,-0.5819244384765625,-0.7557373046875,0.0225372314453125
1727009896482128400,1.10112841796875,-0.5946502685546875,-0.7654876708984375,0.109527587890625
1727009896492166400,1.11116650390625,-0.686004638671875,-0.7012939453125,0.19171142578125
1727009896502204400,1.121204345703125,-0.461456298828125,-0.819244384765625,0.1835479736328125
1727009896512242400,1.131242431640625,-0.70440673828125,-0.7374420166015625,0.1688079833984375
1727009896522279400,1.141279541015625,-0.622161865234375,-0.8343505859375,0.1457977294921875
1727009896532319200,1.1513193359375,-0.5839080810546875,-0.83367919921875,0.088226318359375
1727009896542357200,1.161357177734375,-0.548004150390625,-0.7742462158203125,0.0113525390625
1727009896552395000,1.17139501953125,-0.499237060546875,-0.767303466796875,-0.0258331298828125
1727009896562433300,1.181433349609375,-0.591461181640625,-0.8346710205078125,0.0409393310546875
1727009896572471000,1.191470947265625,-0.485382080078125,-0.8189239501953125,0.1883697509765625
1727009896582509300,1.20150927734375,-0.59625244140625,-0.7711334228515625,0.280364990234375
