time,seconds_elapsed,relativeAltitude,pressure
1726226129703479800,-0.505520263671875,0,1023.0120849609375
1726226130730968800,0.52196875,-0.03699493408203125,1023.0166625976562
1726226131758455800,1.549455810546875,-0.0792694091796875,1023.0211639404297
1726226132785962000,2.5769619140625,-0.17967987060546875,1023.0335235595703
1726226133813481700,3.604481689453125,-0.2695159912109375,1023.0442810058594
1726226134012935000,3.803934814453125,-0.35407257080078125,1023.0548858642578
1726226135073587000,4.8645869140625,-0.35935211181640625,1023.0552673339844
1726226136134232800,5.92523291015625,-0.44390869140625,1023.0657958984375
1726226137194860000,6.985860107421875,-0.5126113891601562,1023.0735778808594
1726226138255509000,8.046509033203124,-0.539031982421875,1023.0770874023438
1726226139316178000,9.107177978515624,-0.5760269165039062,1023.0815887451172
1726226140376833000,10.1678330078125,-0.5971603393554688,1023.0842590332031
1726226141437511000,11.228510986328125,-0.6394424438476562,1023.0891418457031
1726226142498200000,12.289199951171875,-0.6764297485351562,1023.0937194824219
1726226143558818800,13.34981884765625,-0.7345657348632812,1023.1007385253906
1726226144619479800,14.410479736328124,-0.819122314453125,1023.1112670898438
1726226145680138800,15.471138671875,-0.8666839599609375,1023.1167602539062
1726226146740836900,16.5318369140625,-0.9036712646484375,1023.1214904785156
1726226147801528800,17.59252880859375,-0.9300994873046875,1023.1244659423828
1726226148862197800,18.65319775390625,-0.9300994873046875,1023.1244659423828
1726226149922887000,19.713886962890626,-0.8931045532226562,1023.1203460693359
1726226150983588900,20.7745888671875,-0.8878173828125,1023.1192779541016
1726226152044236000,21.835236083984373,-0.8772506713867188,1023.1183624267578
1726226153104883000,22.895883056640624,-0.8719635009765625,1023.1172943115234
1726226154165531000,23.95653076171875,-0.8719635009765625,1023.1172943115234
1726226155226167000,25.0171669921875,-0.8719635009765625,1023.1172943115234
1726226156286804000,26.077803955078124,-0.8719635009765625,1023.1172943115234
1726226157347441000,27.13844091796875,-0.8402557373046875,1023.1139373779297
1726226158408107800,28.199107666015625,-0.8402557373046875,1023.1137084960938
1726226159468726000,29.25972607421875,-0.8402557373046875,1023.1137084960938
1726226160529391900,30.320391845703124,-0.8402557373046875,1023.1137084960938
1726226161590046000,31.3810458984375,-0.8349761962890625,1023.1129455566406
1726226162650702800,32.441702880859374,-0.819122314453125,1023.1112670898438
1726226163711415800,33.50241577148437,-0.819122314453125,1023.1109619140625
1726226164772155000,34.56315478515625,-0.78741455078125,1023.1072235107422
1726226165832846800,35.623846923828125,-0.729278564453125,1023.1002807617188
1726226166893546000,36.6845458984375,-0.7239990234375,1023.0995941162109
1726226167954259000,37.745259033203126,-0.7081451416015625,1023.0975341796875
1726226169014984000,38.80598388671875,-0.7081451416015625,1023.0975341796875
1726226170075651800,39.86665185546875,-0.7081451416015625,1023.0975341796875
1726226171136283000,40.92728295898438,-0.7081451416015625,1023.0975341796875
1726226172196955000,41.987954833984375,-0.6552963256835938,1023.0914306640625
1726226173257596000,43.048595947265625,-0.6394424438476562,1023.0891418457031
