time,seconds_elapsed,z,y,x
1726226130248778800,0.03977880859375,-39.895355224609375,-16.270851135253906,25.142333984375
1726226130258772700,0.049772705078125,-39.765167236328125,-16.26575469970703,25.325729370117188
1726226130268767700,0.059767822265625,-39.572601318359375,-16.2947998046875,25.418701171875
1726226130278762800,0.0697626953125,-39.3441162109375,-16.523963928222656,25.933258056640625
1726226130288756700,0.0797568359375,-39.0081787109375,-16.51433563232422,26.250869750976562
1726226130298751700,0.089751708984375,-38.7044677734375,-16.502765655517578,26.61444091796875
1726226130308746800,0.099746826171875,-38.47808837890625,-16.571014404296875,26.861297607421875
1726226130318740700,0.10974072265625,-38.028656005859375,-16.72591781616211,26.97943878173828
1726226130328735700,0.11973583984375,-37.6131591796875,-16.90313720703125,27.30859375
1726226130338730800,0.129730712890625,-37.30133056640625,-17.212589263916016,27.67047119140625
1726226130348724700,0.139724853515625,-36.782806396484375,-17.772605895996094,27.84466552734375
1726226130358719700,0.1497197265625,-36.40966796875,-17.936542510986328,28.10498046875
1726226130368714800,0.15971484375,-36.14959716796875,-18.124038696289062,28.17748260498047
1726226130378708700,0.169708740234375,-36.049835205078125,-17.94339370727539,28.428359985351562
1726226130388703700,0.179703857421875,-35.723785400390625,-17.75339126586914,28.766693115234375
1726226130398698800,0.18969873046875,-35.81201171875,-17.44076919555664,29.121963500976562
1726226130408692700,0.199692626953125,-35.848419189453125,-17.012767791748047,29.41094970703125
1726226130418687700,0.209687744140625,-36.021484375,-16.580829620361328,29.66559600830078
1726226130428682800,0.219682861328125,-36.100250244140625,-16.229217529296875,29.676841735839844
1726226130438676700,0.2296767578125,-36.441131591796875,-16.154075622558594,29.507965087890625
1726226130448671700,0.239671630859375,-36.50390625,-16.313426971435547,29.166763305664062
1726226130458666800,0.249666748046875,-36.84637451171875,-16.40719223022461,28.738014221191406
1726226130468660700,0.25966064453125,-37.251983642578125,-16.62934112548828,28.193138122558594
1726226130478655700,0.26965576171875,-37.7349853515625,-16.611492156982422,27.63249969482422
1726226130488650800,0.279650634765625,-38.498046875,-16.522449493408203,26.97803497314453
1726226130498644700,0.289644775390625,-39.225860595703125,-16.258319854736328,25.960365295410156
1726226130508639700,0.2996396484375,-40.398834228515625,-15.902790069580078,24.743026733398438
1726226130518634800,0.309634765625,-41.707366943359375,-15.61129379272461,23.14368438720703
1726226130528628700,0.319628662109375,-42.841705322265625,-15.102333068847656,21.143997192382812
1726226130538623700,0.329623779296875,-43.7554931640625,-14.66244125366211,19.597274780273438
1726226130548618800,0.33961865234375,-44.718353271484375,-14.283435821533203,18.474533081054688
1726226130558612700,0.34961279296875,-45.217864990234375,-13.56088638305664,17.775405883789062
1726226130568607700,0.359607666015625,-45.872314453125,-13.27911376953125,16.944717407226562
1726226130578602800,0.369602783203125,-46.3779296875,-13.096725463867188,15.936660766601562
1726226130588596700,0.3795966796875,-46.7174072265625,-13.03277587890625,14.950927734375
1726226130598591700,0.389591796875,-47.03253173828125,-13.099872589111328,13.745819091796875
1726226130608586800,0.399586669921875,-47.03253173828125,-13.099872589111328,13.745819091796875
1726226130618580700,0.409580810546875,-47.3463134765625,-13.503276824951172,12.048080444335938
1726226130628575700,0.41957568359375,-47.900543212890625,-13.85794448852539,9.597412109375
1726226130638570800,0.42957080078125,-48.259368896484375,-14.142375946044922,6.9827423095703125
1726226130648564700,0.439564697265625,-48.525970458984375,-14.503910064697266,3.94970703125
1726226130658559700,0.449559814453125,-48.53070068359375,-14.778602600097656,0.833709716796875
1726226130668554800,0.4595546875,-48.56036376953125,-15.164375305175781,-2.6323089599609375
1726226130678548700,0.469548828125,-48.254180908203125,-15.464073181152344,-6.06488037109375
1726226130688543700,0.479543701171875,-47.8055419921875,-15.758499145507812,-9.1964111328125
1726226130698538800,0.489538818359375,-47.2901611328125,-15.6318359375,-11.778472900390625
1726226130708532700,0.49953271484375,-46.94317626953125,-15.184524536132812,-14.194305419921875
1726226130718528300,0.5095283203125,-46.650634765625,-14.417518615722656,-15.97015380859375
1726226130728523300,0.519523193359375,-46.46624755859375,-13.699703216552734,-17.25335693359375
1726226130738517000,0.52951708984375,-46.365875244140625,-13.029216766357422,-18.527587890625
1726226130748512300,0.53951220703125,-46.099212646484375,-12.288978576660156,-19.717437744140625
1726226130758507300,0.54950732421875,-45.428924560546875,-11.892707824707031,-20.941146850585938
1726226130768501000,0.5595009765625,-44.661346435546875,-11.938610076904297,-22.479400634765625
1726226130778496300,0.569496337890625,-43.619598388671875,-11.966529846191406,-24.235580444335938
1726226130788491300,0.5794912109375,-42.243133544921875,-12.039100646972656,-26.425155639648438
1726226130798485000,0.589485107421875,-40.4588623046875,-12.109115600585938,-28.62060546875
1726226130808480300,0.599480224609375,-38.644622802734375,-11.96938705444336,-30.94573974609375
1726226130818475300,0.609475341796875,-36.6502685546875,-11.673439025878906,-33.21391296386719
1726226130828469200,0.61946923828125,-34.41326904296875,-10.918903350830078,-35.49299621582031
1726226130838464300,0.62946435546875,-32.244140625,-9.844947814941406,-37.80482482910156
1726226130848459300,0.639459228515625,-29.7384033203125,-8.33694839477539,-40.04176330566406
1726226130858453200,0.649453369140625,-26.80523681640625,-6.358470916748047,-42.32884216308594
1726226130868448300,0.6594482421875,-23.682373046875,-4.073554992675781,-44.45103454589844
1726226130878443300,0.669443359375,-20.6490478515625,-1.4831886291503906,-45.94842529296875
1726226130888437200,0.679437255859375,-17.42633056640625,1.3471717834472656,-47.00244140625
1726226130898432300,0.689432373046875,-14.264678955078125,4.478187561035156,-47.66510009765625
1726226130908427300,0.69942724609375,-11.879669189453125,7.966283798217773,-47.8575439453125
1726226130918421200,0.709421142578125,-10.031280517578125,11.737564086914062,-47.33131408691406
1726226130928416300,0.719416259765625,-9.103424072265625,15.515758514404297,-46.41339111328125
1726226130938410000,0.729409912109375,-8.8011474609375,19.24106788635254,-44.85328674316406
1726226130948405200,0.7394052734375,-8.86810302734375,22.597003936767578,-43.08558654785156
1726226130958400300,0.749400146484375,-9.22454833984375,25.641510009765625,-41.176910400390625
1726226130968394000,0.75939404296875,-9.439056396484375,28.311174392700195,-39.12608337402344
1726226130978389200,0.76938916015625,-9.914337158203125,30.714847564697266,-37.064910888671875
1726226130988384300,0.77938427734375,-10.40472412109375,32.89586639404297,-35.06758117675781
1726226130998378200,0.789378173828125,-11.2640380859375,34.34794616699219,-33.41033935546875
1726226131008373200,0.799373291015625,-12.2816162109375,35.39280700683594,-32.00047302246094
1726226131018368300,0.8093681640625,-13.0316162109375,35.913330078125,-31.082763671875
1726226131028362200,0.8193623046875,-13.985687255859375,35.82236099243164,-30.7117919921875
1726226131038357200,0.829357177734375,-14.796234130859375,35.45228958129883,-30.641693115234375
1726226131048352300,0.839352294921875,-15.848541259765625,34.57590103149414,-31.007034301757812
1726226131058346200,0.84934619140625,-16.671966552734375,33.340126037597656,-31.544174194335938
1726226131068341200,0.85934130859375,-17.262054443359375,32.31204605102539,-32.19752502441406
1726226131078336300,0.869336181640625,-18.005096435546875,31.24445343017578,-32.96803283691406
1726226131088330200,0.879330322265625,-18.467987060546875,30.172821044921875,-33.62171936035156
1726226131098325200,0.8893251953125,-18.647125244140625,29.11316680908203,-34.4366455078125
1726226131108320300,0.8993203125,-18.411376953125,28.269742965698242,-35.249176025390625
1726226131118314200,0.909314208984375,-18.20941162109375,27.588951110839844,-36.01002502441406
1726226131128309200,0.919309326171875,-17.623626708984375,27.046110153198242,-36.80967712402344
1726226131138304300,0.92930419921875,-16.8712158203125,26.831878662109375,-37.46141052246094
1726226131148298200,0.93929833984375,-15.73382568359375,26.719066619873047,-38.17359924316406
1726226131158293200,0.949293212890625,-14.723236083984375,26.78392791748047,-38.58293151855469
1726226131168288300,0.959288330078125,-13.198150634765625,26.958616256713867,-39.17533874511719
1726226131178282200,0.9692822265625,-11.387847900390625,27.00049591064453,-39.707000732421875
1726226131188277200,0.97927734375,-9.588653564453125,27.030101776123047,-40.08290100097656
1726226131198271200,0.989271240234375,-7.8138427734375,27.164955139160156,-40.44398498535156
1726226131208266200,0.999266357421875,-6.09149169921875,27.21282196044922,-40.773834228515625
1726226131218261200,1.00926123046875,-4.499237060546875,27.29950714111328,-41.206298828125
1726226131228255200,1.019255126953125,-3.04583740234375,27.676599502563477,-40.960845947265625
1726226131238250200,1.029250244140625,-2.08636474609375,28.11308479309082,-40.801544189453125
1726226131248245200,1.039245361328125,-1.348846435546875,28.68893051147461,-40.391265869140625
1726226131258239200,1.0492392578125,-1.119140625,29.231571197509766,-40.192718505859375
1726226131268234200,1.059234130859375,-0.565185546875,29.599159240722656,-39.86224365234375
1726226131278229200,1.069229248046875,-0.55975341796875,30.054094314575195,-39.74418640136719
1726226131288223200,1.07922314453125,-0.3460693359375,30.31052589416504,-39.4705810546875
1726226131298218200,1.08921826171875,-0.12506103515625,30.31336212158203,-39.55482482910156
1726226131308213200,1.099213134765625,0.03179931640625,30.05608367919922,-39.67359924316406
1726226131318207200,1.109207275390625,-0.041839599609375,29.816848754882812,-40.00433349609375
1726226131328202200,1.1192021484375,-0.1981201171875,29.226909637451172,-40.50895690917969
1726226131338197200,1.129197265625,-0.254150390625,28.730579376220703,-40.88941955566406
1726226131348191200,1.139191162109375,-0.254608154296875,28.01581382751465,-41.484832763671875
1726226131358186200,1.149186279296875,-0.24737548828125,27.221721649169922,-42.05052185058594
1726226131368180200,1.15918017578125,-0.544586181640625,26.43307113647461,-42.63697814941406
1726226131378175200,1.16917529296875,-0.47802734375,25.540849685668945,-43.23699951171875
1726226131388170200,1.179170166015625,-0.914764404296875,24.682506561279297,-43.705841064453125
1726226131398164200,1.189164306640625,-1.1202392578125,23.97994041442871,-44.03892517089844
1726226131408159200,1.1991591796875,-1.4241943359375,23.205791473388672,-44.555267333984375
1726226131418154200,1.209154296875,-1.809417724609375,22.326461791992188,-45.005584716796875
1726226131428148200,1.219148193359375,-2.300048828125,21.38385009765625,-45.46051025390625
1726226131438143200,1.229143310546875,-2.78741455078125,20.226181030273438,-45.8653564453125
1726226131448138200,1.23913818359375,-3.45306396484375,19.189647674560547,-46.24951171875
1726226131458132200,1.24913232421875,-4.26507568359375,18.027036666870117,-46.60752868652344
1726226131468127200,1.259127197265625,-5.365875244140625,16.9422664642334,-47.013946533203125
1726226131478122200,1.269122314453125,-6.352020263671875,15.945714950561523,-47.24842834472656
1726226131488116200,1.2791162109375,-7.715240478515625,15.179239273071289,-47.275115966796875
1726226131498111200,1.289111328125,-8.712188720703125,14.537530899047852,-47.37611389160156
1726226131508105000,1.29910498046875,-9.42706298828125,13.994895935058594,-47.58140563964844
1726226131518100200,1.309100341796875,-9.84954833984375,13.599201202392578,-47.64494323730469
1726226131528095200,1.31909521484375,-9.92218017578125,13.187114715576172,-47.8289794921875
1726226131538089200,1.329089111328125,-9.45574951171875,12.863866806030273,-47.95428466796875
1726226131548084200,1.339084228515625,-8.9283447265625,12.793886184692383,-48.2188720703125
1726226131558079200,1.349079345703125,-8.403167724609375,12.62118911743164,-48.45957946777344
1726226131568073200,1.3590732421875,-7.905914306640625,12.425271987915039,-48.61109924316406
1726226131578068200,1.369068115234375,-7.64044189453125,12.287324905395508,-48.939910888671875
1726226131588063200,1.379063232421875,-7.749847412109375,12.246143341064453,-49.037506103515625
1726226131598057200,1.38905712890625,-8.47991943359375,12.67677116394043,-48.973724365234375
1726226131608052200,1.39905224609375,-9.368927001953125,13.363262176513672,-48.695465087890625
